folder_id,files
1olp7SRFMV8fjJlNFj9lFLxeVx1iQPsDa,"\CD00100 ד.א - דובנוב, יבגני ז\דביר, עירא"
1ooGzQRc5_idWomiYk19e03KPWcLYahBR,"\CD00100 ד.א - דובנוב, יבגני ז\דביר, שולמית"
13XHIkAcObwWLeSHqhI4sl3OaFGanCGUt,"\CD00100 ד.א - דובנוב, יבגני ז\דביר, עזריאל"
1csmHolJo2wbTOWiyQQF_d5OOyp2kAHOF,"\CD00100 ד.א - דובנוב, יבגני ז\דביר, עמוס"
1EeIn9mE16qohPRNHEw2Zt20rB9MZYM4K,"\CD00100 ד.א - דובנוב, יבגני ז\דביר, עזרא"
1fNLewuqS1lq2E2pRtOnIEr8TgE9NJzXJ,"\CD00100 ד.א - דובנוב, יבגני ז\דביר, עמוס,"
1n4ozkTcHpQZRiY4pa-H_uJFYECOyN1mE,"\CD00100 ד.א - דובנוב, יבגני ז\דביר, שרה"
1QrxipqlEiKZsmTwwfWHSN0mvnvfkMxy1,"\CD00100 ד.א - דובנוב, יבגני ז\דביר, שמואל"
1faPYrYDZqXW6MXndZ3NLGpPoHg62jdHv,"\CD00100 ד.א - דובנוב, יבגני ז\דביר, מ"
1VO_O7URxRwuC_G7A2xtUSj3jaW2xlhzB,"\CD00100 ד.א - דובנוב, יבגני ז\דביר, חיים"
1iBIyZXOSjW4_nDR1APUfqzF5Lg5xs4Uj,"\CD00100 ד.א - דובנוב, יבגני ז\דביר, יהודה מאיר"
18UoBLsJjTh0r7ez42wLpKQMKh6U9SAyY,"\CD00100 ד.א - דובנוב, יבגני ז\דביר, אמנון"
1QqD7DnPl8fJ7JKP8Aep890i1y6zsjzB7,"\CD00100 ד.א - דובנוב, יבגני ז\דביר, יהודה"
1E_ZB5qlrvDzM1nUj8fY1NJbsYQj1feID,"\CD00100 ד.א - דובנוב, יבגני ז\דביר, דבורה"
1TbrIHKLEc895BzWBvvD0O7P9Z7GdXead,"\CD00100 ד.א - דובנוב, יבגני ז\דביר, אריאלה"
1uLqzSt2LAEQ0xnPVebWTRAy8ejAzFggn,"\CD00100 ד.א - דובנוב, יבגני ז\דביר, אלה"
1gIppNsJcyIMTCiG0wR3v4-030RakGrpt,"\CD00100 ד.א - דובנוב, יבגני ז\דביר, אורי"
1hEc_Ib0u6MZxCRzN_VZi3qc1Q5w1xuwD,"\CD00100 ד.א - דובנוב, יבגני ז\דביר, יעקב"
14OpNtzyuVdqzBp6npIn-WHVsCZ-FahCL,"\CD00100 ד.א - דובנוב, יבגני ז\דביר לעם"
1WdF3rqv4etfkqlWahlhci19fEvw3eEer,"\CD00100 ד.א - דובנוב, יבגני ז\דבורקס, ישעיהו אריה"
1-h0RGQ5yFStQb_PhV51VJG66jO9d6wer,"\CD00100 ד.א - דובנוב, יבגני ז\דביר, אורה"
1Q4D8VHZqn4Chc1UHvaVEEjRzT_Woaw6s,"\CD00100 ד.א - דובנוב, יבגני ז\דבורקיס, ח. א"
1CRu9KrcvDLrB-AHtF8LmQFnF9Xqv29O2,"\CD00100 ד.א - דובנוב, יבגני ז\דבינסקי, רם"
1oSvaAcAcvGcI6y88yMnV8vQaOFtRJJqS,"\CD00100 ד.א - דובנוב, יבגני ז\דביר, אדם"
1zti8b5z8FzzlSHS1vjWuIPUJau1Wjq-M,"\CD00100 ד.א - דובנוב, יבגני ז\דבוש, איל"
1tkEO5X0fhQW4EnbmQyyFIzMnDH65NicH,"\CD00100 ד.א - דובנוב, יבגני ז\דבורקין, דב"
1j0_9Fj_4Q9uAoVfbTJVRxNNh8CUjwqZq,"\CD00100 ד.א - דובנוב, יבגני ז\דבי אהרן, יעקב"
11OULLVZbUQunyM6AawGSAx4WRfhJK616,"\CD00100 ד.א - דובנוב, יבגני ז\דבח, כרים"
1uvrPU1MX9p5tPldgSn2wVIqq3NgBZX8s,"\CD00100 ד.א - דובנוב, יבגני ז\דבורה, צ"
1M0UIl836V6xZh-Tw1coJphLsNbY91p4S,"\CD00100 ד.א - דובנוב, יבגני ז\דבורין, לוניה"
1b3N_qv5HuJefPV-SkFHoD6Fn5qtKrdze,"\CD00100 ד.א - דובנוב, יבגני ז\דבורי, בלהה"
1h5PVcJQNo6haapw4S6ye9TMzb0fHt7v3,"\CD00100 ד.א - דובנוב, יבגני ז\דבורז'צקי, מאיר"
1NA0cAwcK7Y4ryV70o0OF4Ebi_01Lr_BI,"\CD00100 ד.א - דובנוב, יבגני ז\דבורין, אברהם"
1wrc4eUPRCZucRXF33SDuGyyVZaJpWPEF,"\CD00100 ד.א - דובנוב, יבגני ז\דבורז'צקי, משה"
1kQQQvWRFDigQwLB-hkgOB7gJKmW58HV8,"\CD00100 ד.א - דובנוב, יבגני ז\דבורין, חיים"
1ydss_0JEWe5dYF9yGVH86HanT6mY9Fjk,"\CD00100 ד.א - דובנוב, יבגני ז\דבורץ, י. ז"
1HjMilTHlfAMrelBc_zbDhRiCu1KkkKKg,"\CD00100 ד.א - דובנוב, יבגני ז\דבורקין, אלימלך"
13w9x1CU4fDByV0xd1z5OfewIeZEihjEU,"\CD00100 ד.א - דובנוב, יבגני ז\דבורצקי, שרה"
13meJ1LIZnisLRv2ATMZJmtGDfcsvovwK,"\CD00100 ד.א - דובנוב, יבגני ז\דבורה, ה"
1KW5bIKkc6Tz2vxPyv9m2FRuo1RwueM9F,"\CD00100 ד.א - דובנוב, יבגני ז\דב, אלי"
1HFz8JmUhCfn-6wkXTiYnlXcUo94Yml6Y,"\CD00100 ד.א - דובנוב, יבגני ז\דב, נ"
1Bz10S6XbNaslUZuy3uHD768-PEDefmRf,"\CD00100 ד.א - דובנוב, יבגני ז\דבה"
1TAsBae7IgSCu0y2rIAd9DJ1obZukWbf5,"\CD00100 ד.א - דובנוב, יבגני ז\דב, ש"
1bnuaqmhymyhwO3OqUhT3QUCSJ-xTHVu-,"\CD00100 ד.א - דובנוב, יבגני ז\דב, ח"
1l6jCKr782B5uOJkvTxRwbXa8X3CZMFnL,"\CD00100 ד.א - דובנוב, יבגני ז\דב, ר"
1K56CilpOBZh2VdVBRDFLDtUGCRMqdbqp,"\CD00100 ד.א - דובנוב, יבגני ז\דבורה"
1-lOFwj2LdSsjNCyGopA5_5bqyWgiIJR5,"\CD00100 ד.א - דובנוב, יבגני ז\דב, חיים"
1bGSvueha4b8NbXXC-i-ojduUs8RgRyY_,"\CD00100 ד.א - דובנוב, יבגני ז\דבוס, אמי"
1V0P3SqYXXj-ZlfRdjpO-2Qajpm2GmKfg,"\CD00100 ד.א - דובנוב, יבגני ז\דאר, גבריאל"
1HtiK0nisoicVRv4M2iRI-yideORyEQY5,"\CD00100 ד.א - דובנוב, יבגני ז\דב בר בן אריה הלוי"
1-rTvzb1ntqR5IDZk6wuQbaxr8ITJfthk,"\CD00100 ד.א - דובנוב, יבגני ז\דב בר בן ר' שניאור זלמן"
1sKvQE2rrCCL2GQAwD5LPTasrORVQpF6T,"\CD00100 ד.א - דובנוב, יבגני ז\דאר, ורדה"
13clm13GsDCvHsSU-JLIdRYtkhtNUay8U,"\CD00100 ד.א - דובנוב, יבגני ז\דב מבוליחוב"
1DRGI6hwACszRKpjJaiLKmqsy_UJvKpHF,"\CD00100 ד.א - דובנוב, יבגני ז\דאר, יאיר"
1WGy1MZ0SHvyVq5zRhifaFmY9See1c4Ww,"\CD00100 ד.א - דובנוב, יבגני ז\דב'ש"
1vFapp_NrGAaOoQ-cMpBIbL2oipvmKsez,"\CD00100 ד.א - דובנוב, יבגני ז\דב בר ממזריץ"
1PmzNCsnmuzooJTvFGrr_99JqJCZCJolB,"\CD00100 ד.א - דובנוב, יבגני ז\דב"
1aHHPq0GnYCzXNfHsMuVhVTu0qqieR-k4,"\CD00100 ד.א - דובנוב, יבגני ז\דב בר מלובביץ"
1qHHRREuFE90m9tVycpnuU5g0QRvptCi7,"\CD00100 ד.א - דובנוב, יבגני ז\דאור, לרה"
1ym6R5umcxhQZUQIXa8MUty6o9c5vntyt,"\CD00100 ד.א - דובנוב, יבגני ז\דאי, טליה"
1QfKl_S6rBfUcjz80Yx3NdqOmft5mJNgL,"\CD00100 ד.א - דובנוב, יבגני ז\דאור, אראלה"
1Hw1gONDNlwVmc4GIrmSli13AoIQaQfP-,"\CD00100 ד.א - דובנוב, יבגני ז\דאע'ר, שרבל"
1hzqAzMD0TJMFzvbGa7hbKqGrRYXQ_zOf,"\CD00100 ד.א - דובנוב, יבגני ז\דאור, גבי"
1YvN5iBc0XOsgvCZUsbr-Ds6YR6opISe9,"\CD00100 ד.א - דובנוב, יבגני ז\דאר, ג'ורג'"
1ktky6cv4lEWACERlUxPK-3rUtHiLRndk,"\CD00100 ד.א - דובנוב, יבגני ז\דאוסון, ארנסט"
1qjnmw-DRHmyc0TGOrJD3wx8HnWlVTMyP,"\CD00100 ד.א - דובנוב, יבגני ז\דאור, דן"
1iEJA0L6nVwyKhxOxViMgDZAK6tIfSq8h,"\CD00100 ד.א - דובנוב, יבגני ז\דאופטמן, אהרן"
1WIuFD44npo2tWcc1LSVVt4h32HUG-lOZ,"\CD00100 ד.א - דובנוב, יבגני ז\דאס נייע לעבן"
1IQ6KVQyp1n73Ch6DAeSL2Rpbwvskuy3o,"\CD00100 ד.א - דובנוב, יבגני ז\דאוד, אברהם ן'"
14_aofXZU3OeYAvWMlGM_TfvLS5Zg4gg7,"\CD00100 ד.א - דובנוב, יבגני ז\דאוטהנדי, אליזבט"
1U9oTZ_zXt2HX7f5EFjAcP9JXzn9YVJ52,"\CD00100 ד.א - דובנוב, יבגני ז\דאולר,"
1P6xXzAlB1abCjVv60W3MWJMBKp2tt2ka,"\CD00100 ד.א - דובנוב, יבגני ז\דאון, דן"
1CVC0DDBTUnNDjA1GXIUpKwGE2Z3vHQBk,"\CD00100 ד.א - דובנוב, יבגני ז\דאו, בי"
1ThSvk7nJqL7HYn066G7fbYn7pEzYaRW7,"\CD00100 ד.א - דובנוב, יבגני ז\דאוד, ד"
1GTJj6wuPUlVc3HvRE22DHAmDjTgr7m9T,"\CD00100 ד.א - דובנוב, יבגני ז\דאולינג, קולט"
1rSJjqg487G13gvF8bhefv2LQ6ZnVVw5Q,"\CD00100 ד.א - דובנוב, יבגני ז\דאוד, סיהם"
1tuAnd7UMgiLSbnMOOWDsrRsqT2grfntI,"\CD00100 ד.א - דובנוב, יבגני ז\דאולוס, חואן קרלוס"
1hcnE0Wu0vJBf1RCDqTDK3PrMPSeY53ex,"\CD00100 ד.א - דובנוב, יבגני ז\דאבילו, מרדכי אלפרדו"
1eaR73qBGg6Vw9Ojw6YfDJHRYVhcSQvFq,"\CD00100 ד.א - דובנוב, יבגני ז\ד. ש"
1pQn4hkD8peiwFZG9ByNvmfFK4Hj--3Ky,"\CD00100 ד.א - דובנוב, יבגני ז\ד. שפרה"
1dzIlbVxzKASkaeKZyLucOlDmaaucabPf,"\CD00100 ד.א - דובנוב, יבגני ז\ד. ת, שלמה"
17Tuvrad9gmdx6Qso2xyYp6I2b5ZSZCAx,"\CD00100 ד.א - דובנוב, יבגני ז\ד. ת, רבקה"
1dEUh26xlu3w20hqzuehpOQsjqGMLTP-o,"\CD00100 ד.א - דובנוב, יבגני ז\ד. תמר"
12k53JC62Lv1Nf6QABKu6FsF1rMvj1ygv,"\CD00100 ד.א - דובנוב, יבגני ז\ד. ת"
1KREZybKNi38nNcT3xO-hgmRM9Z3FHWIk,"\CD00100 ד.א - דובנוב, יבגני ז\ד. ק. ס"
1Ykvzp9wwuvSvJuWGM2ekA7mQuT4ZWmGi,"\CD00100 ד.א - דובנוב, יבגני ז\ד. ר"
1t6oFKe64GYWeXNwVRCIKtnpAK1nKRkdy,"\CD00100 ד.א - דובנוב, יבגני ז\ד. שבתי"
1p9RRlwWAN_lKerTK-7nQX1yhsnKOkuNq,"\CD00100 ד.א - דובנוב, יבגני ז\ד. ש. ש"
1FsPswUIq6Vuo92Rx6J-nBG0N6jTAyLGk,"\CD00100 ד.א - דובנוב, יבגני ז\ד. מרגלית"
17ZLtU8zjz_AfzzqMOgRSVNH0ouMc18uz,"\CD00100 ד.א - דובנוב, יבגני ז\ד. ע"
1lKw5kqYNHOzNPs44Oop5pUO_l_1U8rN9,"\CD00100 ד.א - דובנוב, יבגני ז\ד. פ. מ"
1NdFQR2Sup47_WAWEsXhKG-azxdAunFWN,"\CD00100 ד.א - דובנוב, יבגני ז\ד. פ. פ. מב"
1pfM-zUqumAsujXh64ACbTWcfVf8ZX4Ms,"\CD00100 ד.א - דובנוב, יבגני ז\ד. צביקה"
1j5U1DNKqXbrGo1iTOi7suhrw1jw79Sqs,"\CD00100 ד.א - דובנוב, יבגני ז\ד. ס"
1m_-wAGqnTaFz8aNl_pp2UqEsRyekZBKN,"\CD00100 ד.א - דובנוב, יבגני ז\ד. ק"
1TJc83CunqfJfpabawzzaPYlqjd0SsaJh,"\CD00100 ד.א - דובנוב, יבגני ז\ד. פ"
1SYP3igtjEDEWJxtVF3ZJNWU7vMuGhbTL,"\CD00100 ד.א - דובנוב, יבגני ז\ד. נחום"
1n5G-dWzbPWP3bHUczLDzpn0n4khusfxi,"\CD00100 ד.א - דובנוב, יבגני ז\ד. נ"
1FPdDF7RhmQg7ftlsoiKm05KM7BNaiOSI,"\CD00100 ד.א - דובנוב, יבגני ז\ד. מ"
1WXCSFZCGRNpYzj03Ei6lK2RXVTeJTQhb,"\CD00100 ד.א - דובנוב, יבגני ז\ד. חפני"
1CHBJI--o27y0eeUSymq9wYap9UhIYNzW,"\CD00100 ד.א - דובנוב, יבגני ז\ד. יצחק"
1YjRxMtG6XoC4hGtZYN6LmAjvqJC7qtfj,"\CD00100 ד.א - דובנוב, יבגני ז\ד. מ-ם"
1iro4UIs720cFjt194z1tvQc5wWfjA_7w,"\CD00100 ד.א - דובנוב, יבגני ז\ד. י"
109Wz_M-exUWrSBJniBvRjlBatXRVEI_P,"\CD00100 ד.א - דובנוב, יבגני ז\ד. יהודה"
1OZ8LLYxU_8QDdpIVYZkeQtJ2_z2T3k-O,"\CD00100 ד.א - דובנוב, יבגני ז\ד. ט"
1Cub_6rO6KVcBeqhpX6-0q2kux6cPtykR,"\CD00100 ד.א - דובנוב, יבגני ז\ד. ל"
1HgBNTeKLU9I4UuiyYRl93yDPX-QtKVGd,"\CD00100 ד.א - דובנוב, יבגני ז\ד. מנחם"
177T-HLXHotlD5KOf0DFUzthEazxQL-Zk,"\CD00100 ד.א - דובנוב, יבגני ז\ד. כ"
1oB0DJdU4rYzypwUMu2iFNE1z2dEAJNl4,"\CD00100 ד.א - דובנוב, יבגני ז\ד. ב. א"
11cICZJ0OYhMAthrBThv8Mx0Gr0ZJhUdx,"\CD00100 ד.א - דובנוב, יבגני ז\ד. ב. ג"
1gl5U4JhiZb8cjspZTbnBecoZxF6IjfCX,"\CD00100 ד.א - דובנוב, יבגני ז\ד. בנימין"
10kZ4VqXbsgVafHNjuFCztf50uEHTSaeC,"\CD00100 ד.א - דובנוב, יבגני ז\ד. ו"
1gF2AHxqFPhHKSxr7B9ArvrLxc5DPDCBu,"\CD00100 ד.א - דובנוב, יבגני ז\ד. ג"
1aPLoC1jLS6JUAjSRQCqF7Bdpxmbm0FDy,"\CD00100 ד.א - דובנוב, יבגני ז\ד. דבורה"
11vkMoK0FTXpqECGrk_ML6IVT8KNLrKaH,"\CD00100 ד.א - דובנוב, יבגני ז\ד. ז"
1R1n250APYYTUR5_60VwNLS_XJEdkPSi0,"\CD00100 ד.א - דובנוב, יבגני ז\ד. ה"
1oVpENbA84p_aV_JuFwhsjiPZWC8zHsrU,"\CD00100 ד.א - דובנוב, יבגני ז\ד. ח. י"
1YSYyHJanrne1vozLbA_X2ev9OJK1qBPl,"\CD00100 ד.א - דובנוב, יבגני ז\ד. ד"
164RMXvboPieOl_t9asVZ5G9ysTDOpDy3,"\CD00100 ד.א - דובנוב, יבגני ז\ד. אדם"
1vcMJ5bOHDpx1h6CPTwSGd8pLzm9QJEmZ,"\CD00100 ד.א - דובנוב, יבגני ז\ד. אריה"
1a781aj57kOKwEX6ZKdj1OFpUzqzouGK-,"\CD00100 ד.א - דובנוב, יבגני ז\ד-ס. מ"
1na_ZvmM0vJ4VzmOeRGzjNXCdu-D0TML1,"\CD00100 ד.א - דובנוב, יבגני ז\ד. אהרן"
1tgE4UreiZX8IsW72ayqy7jZ7f5Y4mQ1i,"\CD00100 ד.א - דובנוב, יבגני ז\ד'ר. פ"
1ViufqBU4C0C051N23YRKpkDa-Ypv8L36,"\CD00100 ד.א - דובנוב, יבגני ז\ד'אנקונה, מרים"
1tU36-EVnxarDeTofpTp9V3IUFWO0sJ3e,"\CD00100 ד.א - דובנוב, יבגני ז\ד'אנונציו, גבריאל"
1kybBMAjtYWF23rBStisvBzPyL3B4Fv6x,"\CD00100 ד.א - דובנוב, יבגני ז\ד. ב"
1kLuT51MBRy0SebE_2Jrlwz_aV3RWe7xh,"\CD00100 ד.א - דובנוב, יבגני ז\ד. א"
15tq6NIUDNqJhw9OOl74OitWDuXT5We44,"\CD00100 ד.א - דובנוב, יבגני ז\ד'ר"
1NrK3GasO9IBwP8V7ummxpV96WZA7J1AO,"\CD00100 ד.א - דובנוב, יבגני ז\ד'אובון, פרנסואז"
1HX07JLmtFi07e8bE3pHYk1Dk-Qc2XBNB,"\CD00100 ד.א - דובנוב, יבגני ז\ד'אלקמו, צ'ילו"
1dFnpYzocWVyjk9RgDturHF3JQHwm5_A4,"\CD00100 ד.א - דובנוב, יבגני ז\ד'אורמסון, ז'ן"
1PdEI77RI-Cb8coWYMhA7n4rmNIw26Vv-,"\CD00100 ד.א - דובנוב, יבגני ז\ד'אמבוסין, ריצ'רד"
1cvtKnlIXCmwjBbHPMLA1BoIMtd9zQXAm,"\CD00100 ד.א - דובנוב, יבגני ז\ד'אמיגו, סילבו"
1dD0nEG3d-XozL0zOGV9ekP8lL6qIHcL4,"\CD00100 ד.א - דובנוב, יבגני ז\ד'אורבילי, ז'ול ברבי"
1QmGiMkt-MjwfK1qs0jdwtCHpC4xuomCM,"\CD00100 ד.א - דובנוב, יבגני ז\ד'אלמבר, ז'ן"
1tjSp7clec_Z7bqWuhpX1PaF8G5QPJnvw,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הורד, טד"
1FrI9cvBSKOlhL3x29grqQdHTdmGNQaQq,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הורד, ג'ואנה"
1nWqABWl-cHJofafaC2guUk9YwtVvanT3,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הורד, מיקל"
114zkbh41jtUx_i0t4XwvH2BDbKz9zMEM,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הורת, פטריק"
1_HGE5WevetIxzTz5z2HWtxNjGU4KHcjQ,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הורת, דוד"
17r-NVdyesEr0ioJQRNWM7gjkeU8qUUiM,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הורת, הרברט"
1jE-mXxVlEF9YttJxyb2PNGyC86Y7OnUA,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופקינס,"
1EAoL2bxMk97svSd-gzKp-G46g_09CRRc,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופנשטין, אליעזר"
1M9fp4XZbMr5Y9VEQ_NPpAEzUMOshWQlZ,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופקיס, אדם"
1KBowMYHXBcpkirUSRAywCl8hLb-IIXzY,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופר, דני"
1GatENae_zVIOaoh-elD1ryHkwAlvGvS6,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופר, אן"
1TfM3yo6XNaUKyFGo3GWZpNYupWV3rotN,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופקינס, ג'ררד מנלי"
1ZynV9j0_xqXXxy5er24Ooap9Kdx_AKXZ,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופר, אריק"
1WySTQg-mF3RizkMrUUWwe6uI1BIJiWKU,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופקוביץ, יעקב ישראל"
1h-uW7-PdMJfK72BhcOTguZnYd0HYgvMv,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופקינס, ארתור"
1hFyfBlooLYA2V05zV4lL15lUVSnrBkYh,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופר, יחיאל"
1mj94hk9NqlzpnRwjjp5-McawA2QR0Uks,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופמן, שוש"
1EQJwCGzaVkKrSGpxmOMmk_dQfaflrVoS,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופמקלר, אורי"
1JRHIrqBzDYMLLgs1s33Apu0XS1xThnvY,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופנר, בנימין"
1gVGmg1HzlsOxfEZZ-gkB5JAuHyWKellM,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופמנסטל, הוגו פון"
17v2RRvltnlMyAsvKcxrHW25saNbv6F4p,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופמנסולדאו. ק.ה.פ 1679-1618"
1mNK08_VH_4CWaxowMjadk1RVp4HOzSpf,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופמנסטל, י. ל"
1mydOWaES0yeqju2YWf6NVRqrvtz1XTxw,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופנגל, נפתלי הרץ"
1YB6dSX9bbzGIodP1pMmsg5Exc28JPRHo,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופנקו, משה"
1BWZmJlZMSt-xNtF-cER7eA1K8JtZdQ8P,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופמן, שלמה"
1N6_Ed-WCmeto2nnFKF5tIn3d8S_XrXiJ,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופנר, נפתלי"
1zIKUggGowF8_3fSCjCgSH375jd3BQMch,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופמן, משה דוד"
1V9cBQS9F6rU3ATpBe79eixthHBTWjiiY,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופמן, נחה"
1U8RCLEXBFOyKqhWQdDe6i3B1zj6452sq,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופמן, נחמיה דב"
1AxhiD_GlUclg1ZfZakgt8xxxPDM1jQfS,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופמן, צפי"
1aO8OAWnwa4eAD7DvFB-5m7UZUDfSGJwD,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופמן, משה"
1HmXGVu98yFKJrNZEuw4EEO0jLARNZmlx,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופמן, קלוין"
17Cv4mw0C5uaCXGi73c4ktzZmcJqlNrre,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופמן, סוניה"
1AY3IuPhwBXknoQ4IPztJmBTX21y56qL_,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופמן, מוריס"
1q7_zqUOYW1XCmpzqwly-LvjPrCMSyjy8,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופמן, מרתה"
1yiDDW4OPqSveK4rk-P9we6pucKhRWcqV,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופמן, צבי"
16SBB6JMiD-qYiYi4I1X0acQU142lXzIZ,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופמן, יעקב"
1ajhpksOzncJ7pb_0svA3ZoJoRZjSo1RA,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופמן, יוסף"
1Qan1PpmkItWaDqBj6Xa8SojIAXcO7d0a,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופמן, יאיר"
13QVuaUF4laoO9Y5Mb9zG1SVMJvJSNfZ4,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופמן, י. י"
1i4-inBIe6HKcJ0rvVp4i79aUlxM5-b1l,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופמן, יחיאל"
1f1JFyrwD34TNyj2-D-H_eldBOmysy3Tc,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופמן, ל"
11Qe3hHPpkaSAun1jbd1TRBLxA_q0hccM,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופמן, יוחנן"
1NqZ7GT-mUB1_KbUSj7M4e8QA0BtaIqUi,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופמן, יואל"
1x_lD05HhiuolTxjO9-dwMLWVi1x7kmE6,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופמן, כריסטופר"
1dlEwk8Mn0HYXxlLWJ8d-6QeVcZX7KE05,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופמן, יהודה"
1kxMN6Jljb-hBH-xNw651Z7KI2WLIwBCx,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופמן, גרט"
1-HNmxABb9m_UvPVq5fcTUIMV1Z_4pGP9,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופמן, דוד משה"
1QJ2ECKTUL9HrAz9zj16fZUqQzV6UF0_N,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופמן, גלוריה"
1wW0CP3bbl9_2AgSMI-rxzKjEdPEHDl7R,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופמן, דוד צבי 1922-1844"
1xGy0APhiWZh2KVjJcQnjc-xmLLn1tvO9,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופמן, חיים"
1gtrUS6QM56znm8mGbJHL0itC_tmmGKs2,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופמן, זרח"
1VE_P52dd_yrlh1XKn4aVswVvv8iaV_xU,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופמן, חנה"
1r-au_pVZl1AzJR8iVWgSk9kJBdnTJYih,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופמן, חיה"
1K2xKeHKbAh6GF1llrWb5ThvdwMhv_hij,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופמן, דניאל"
1YF2dvJ3sAUaSadB1l_kJMEiA4ZUuvh_J,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופמן, הינריך"
1odpKcQyoqgupILMPhcZeUznQgCFxf4_z,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופמן, בנציון 1954-1874"
1yu9X_b1k6K1QH2oXkHnB-XZazndu3Gqt,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופמן, אליס"
1KL7iy_WD_q3pIJ92OmRolIUsJGpQL822,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופטמן, גרהרט 1946-1862"
1UC_34jfVdLuJogWatf0SwLkimKTNYsmx,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופמן,"
1_wTftCclrYRmaqBJgKskQBfba0NJN-Me,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופמן, ארנסט תאודור אמדאוס"
1AdY91ofH5gl-A1QGElaocPrLXh3qgVm7,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופמן, ברנקו"
1Cgo5rDl6unNYZCTF0rsYctlRY1ESwSxA,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופי"
1yqMpL9IfVi8Y38HaA23wXVLJiObtUMbG,"\CD00108 הדס, ירדנה, 1930 - הופר, יחיאל\הופמן, אברהם"
